,date,user,conversation,replies number,likes number,rewteets number,cleaned_data,token_data,polarity,bert_sentiment,vader_sentiment
3440,2023-02-05 19:32:24+00:00,_mrclh1,@ylecun #AI #LLM https://t.co/amh5ZADHEf,0,0,0,,,,,
3441,2023-02-05 19:31:14+00:00,Reader3998,@ylecun Release a public product bro,0,0,0,,,,,
3442,2023-02-05 19:31:04+00:00,CAMG_ACC,@ylecun 👎,0,0,0,,,,,
3443,2023-02-05 19:30:48+00:00,GuventurkKasim,"@ylecun Both my cat and chatgpt can code, without realizing what it is. She has just finished coding a function calculating kl divergence  :) https://t.co/h83KWAIuZo",0,0,0,,,,,
3444,2023-02-05 19:30:47+00:00,cavtronic,"@ylecun Cats and Dogs have instinct, and smell/hearing based thought responses, which a logic-railed AI project won’t divert to experimnt towards?",0,0,0,,,,,
3445,2023-02-05 19:30:20+00:00,zussini,@ylecun Thanks for precising. It seems we are really missing sth important. The more i read about the more i like that topic. Maybe it is time for me to try to do some more hard work on it... Thanks again...,0,0,0,,,,,
3446,2023-02-05 19:29:57+00:00,KennyEpl,@ylecun Good one,0,0,0,,,,,
3447,2023-02-05 19:27:57+00:00,dr_adera,@ylecun How to talk with cat ?,0,0,0,,,,,
3448,2023-02-05 19:27:50+00:00,Suuraj,"@ylecun Do you believe this still holds if we're only interested in ""brain-in-a-vat"" AI systems that don't interact with the physical world? 

Seems to me that the kind of ""common sense"" needed in the digital domain is different from that needed in the physical domain.",1,4,0,,,,,
3449,2023-02-05 19:26:58+00:00,mgubrud,"@ylecun I would say that composing replies necessarily involves a form of reasoning. Enforcing consistency amounts to inference, and I expect this is part of how they get things wrong as well as how they so often, so amazingly get things right.",0,0,0,,,,,
3450,2023-02-05 19:26:31+00:00,BertomeuJoel,@ylecun Is this not a problem of the data set?,0,0,0,,,,,
3451,2023-02-05 19:25:37+00:00,techticyok,"@ylecun Didn't need to progress from insect-sized flying machines to bird and finally to pterodactyl-sized. Our machines lift thousands of lbs of cargo, travel continents &amp; fly faster than sound, despite lacking biological efficiency. We're clrly approaching intelligence orthogonally.",0,0,0,,,,,
3452,2023-02-05 19:25:31+00:00,dumitruseptimi1,@ylecun https://t.co/zIESuDf2mm,0,0,0,,,,,
3453,2023-02-05 19:24:48+00:00,_bsiddiqui,@ylecun @alrhemist Many people (including programmers) are just regurgitating without any understanding of reality,1,4,0,,,,,
3454,2023-02-05 19:24:04+00:00,dmit0820,"@ylecun Before we achieve space flight we will have to achieve bird-flight. We are nowhere near that. We are still missing something big, rocketry notwithstanding.

The point: there may be more than one valid path to AGI.",0,1,0,,,,,
3455,2023-02-05 19:22:53+00:00,LoreMenace,@ylecun so what's your estimate for the year we achieve AGI?,0,0,0,,,,,
3456,2023-02-05 19:22:48+00:00,marshal_martian,@ylecun Do we have training data for the lived experience of a cat or dog? It seems like our best bet is to use our vast databases of human-generated content to represent the human experience. Skipping over cats and dogs because they don't write / say / create anything to reference.,0,0,1,,,,,
3457,2023-02-05 19:22:36+00:00,_ash_ran,@ylecun Couldn't have said it better.,0,0,0,,,,,
3458,2023-02-05 19:22:12+00:00,And_Albright,@ylecun https://t.co/Rd4wCiF1gw,0,1,0,,,,,
3459,2023-02-05 19:20:51+00:00,VictorSenkevich,"@ylecun ✋ An elderly orangutan obviously has a lot of nonverbal knowledge about the world incl. where're the best bananas in the jungle than a university professor whose nonverbal experience is limited to simple actions,such as pressing the coffee machine button
👉 This logic is flawed.",0,0,0,,,,,
3460,2023-02-05 19:20:51+00:00,RaoulDeKezel,@ylecun Why should we believe that hlai is a worthwhile route point towards general intelligence ?,0,0,0,,,,,
3461,2023-02-05 19:20:11+00:00,jamesbuchanan27,"@ylecun Get on with it! JEPA, or GFlowNets, or whatever. Take us to System2, Captain.",0,0,0,,,,,
3462,2023-02-05 19:19:59+00:00,yannx0130,"@ylecun @ylecun how about vision transformer with a time dimension? From what I understand, they are just currently too much frames per second, and thus too expensive to make it scale well like the case of LLM. but the techniques are there, just need another #Alexnet or #chatgpt moment.",0,0,0,,,,,
3463,2023-02-05 19:19:46+00:00,SiliconNoodle,"@ylecun Yes, LLM is more like expert system, but nonetheless prediction (what the cortex does) *is* the key component to intelligence. Feed perceptual embedding sequences vs words into a transformer and you're starting to get somewhere ...",0,1,0,,,,,
3464,2023-02-05 19:19:31+00:00,VertLepere,"@ylecun ...I say, as I'm being turned into a paperclip.",0,0,0,,,,,
3465,2023-02-05 19:18:53+00:00,marcomb,@ylecun @GaryMarcus leave this body! https://t.co/Ys9cpmS1Jc,0,0,0,,,,,
3466,2023-02-05 19:18:25+00:00,MVonsechs,@ylecun https://t.co/i4k36EiKG1,1,0,0,,,,,
3467,2023-02-05 19:17:19+00:00,exitperfect,"@ylecun You're saying intelligence is a complex multidimensional trait, that its possible to be hyperintelligent across human culture with major implications without directly emulating biological evolutionary intelligence first?? Im hearing that - im hearing that for the very first time https://t.co/Ag0oWsdows",1,9,0,,,,,
3468,2023-02-05 19:17:12+00:00,dumitruseptimi1,@ylecun https://t.co/qmGVNT1I6H,0,0,0,,,,,
3469,2023-02-05 19:16:30+00:00,ps5_expert_play,"@ylecun Don't anthropomorphize general intelligence. 

As soon as you realize there is nothing special about human intelligence you realize that AGI has been here since AlphaGO. As you keep moving the goal posts on ""real"" intelligence this will become ever more obvious",1,2,0,,,,,
3470,2023-02-05 19:15:41+00:00,YvesTallet,"@ylecun Ce qui manque, ce pourrait être de considérer, à quoi et/ou à qui, s' adressent les information internes.",0,0,0,,,,,
3471,2023-02-05 19:15:33+00:00,bitcloud,"@ylecun @bradysimpson55 Language is concept mapping.

We will obviously develop increasingly sophisticated concept navigations by simply adding scale and layers.

I agree that it's ultimately not the right architecture but an enormous range of ""human"" actions can be encoded via conceptualisation.",0,1,0,,,,,
3472,2023-02-05 19:14:59+00:00,powerbottomdad1,@ylecun @alrhemist So you'll agree an LLM is in some ways smarter than a Cat,4,9,0,,,,,
3473,2023-02-05 19:14:56+00:00,ramildl,"@ylecun I think in the statements like that, it’s important to be specific what you mean by “understanding”, because it’s a vague term.
Do you have a good definition for it?",1,0,0,,,,,
3474,2023-02-05 19:14:28+00:00,francoisfleuret,"@ylecun ""A house cat has way more common sense and understanding of the world than any LLM.""

Giving a clear meaning to this statement is IMO very difficult.",4,25,0,,,,,
3475,2023-02-05 19:14:28+00:00,marcsh,"@ylecun @Acion_Next Before we reach human-level flying, we'll have to reach swallow-level and eagle-level flying

We are nowhere near that",0,1,0,,,,,
3476,2023-02-05 19:14:09+00:00,vuhuoguzhan,"@ylecun @benalsop If we act with this approach, a tribe member with a spear and a leaf outfit has the same capacity to understand as someone who has completed his doctorate at the NYU. I think the important thing is the data fed into the system and the task expected to be done with this data.",1,0,0,,,,,
3477,2023-02-05 19:13:42+00:00,SpaceMoh,@ylecun @alrhemist One can. @OpenAI chatgpt can as well. But your @Meta #Galactic model could not ;),0,0,0,,,,,
3478,2023-02-05 19:13:35+00:00,smithstock,@ylecun What tests can we devise to test Cat-level AI?,0,0,0,,,,,
3479,2023-02-05 19:13:27+00:00,yannx0130,"@ylecun but #Chatgpt is only trained on text, if it's trained with different sensor data, like vision, interacting with physical world to get a sense of what physical law looks like, can't see any reason why it can't get common sense. And universe always provides 100% accurate data.",3,0,0,,,,,
3480,2023-02-05 19:13:15+00:00,below_plank_len,"@ylecun Cat’s an alien that shall exist after us too, Maybe ! 🙃 Hence, They’re told to have 9 lives, maybe !
 
Life, Death and Robots - “How to tame a cat” episode (https://t.co/LBUrAqerRW) maybe convey the picture of far future !",0,0,0,,,,,
3481,2023-02-05 19:12:54+00:00,murchiston,"@ylecun For example house cats have multisensory tokenised territorial mapping at subcubic centimetre resolution as part of their models but aren't great conversationalists in human language, other insofar as necessary to acquire satisfactory amounts of food, shelter and affection",0,2,0,,,,,
3482,2023-02-05 19:12:31+00:00,bitcloud,"@ylecun @alrhemist That suggests that holistic understanding of reality is overrated, not the other way around",0,0,0,,,,,
3483,2023-02-05 19:11:52+00:00,RuskEating,@ylecun So does mean we need progress involving embodied intelligence?,0,0,0,,,,,
3484,2023-02-05 19:11:33+00:00,PleaseStacy,@ylecun You will reach HLAI before anyone with your research. Nobody will know because you preferred the fat check that Facebook gives you rather than joining/starting a company that prioritize that vs Ads revenue or similar. And then you will say that HLAI is not blah blah,0,0,0,,,,,
3485,2023-02-05 19:11:19+00:00,bitcloud,"@ylecun Why? We reached superhuman level Go before we reached cat level Go. We reached superhuman knowledge before we reached cat level knowledge

I understand your point but it's rooted in a fetishistic assumption that ""brain architecture"" is the most sophisticated possible architecture",0,1,0,,,,,
3486,2023-02-05 19:11:02+00:00,615at420,@ylecun I can’t get my dog to write a poem,0,1,0,,,,,
3487,2023-02-05 19:10:50+00:00,Guuber42,@ylecun I'm not sure why you're so certain that we'll have to have some cat-level &amp; dog-level AI before human level. We're building AI specifically for human tasks so it could be that it gets better at more and more different human tasks until it's human level at almost everything,0,0,0,,,,,
3488,2023-02-05 19:10:37+00:00,shitpost9000,"@ylecun who is this guy, i bet he cant even work the midjourney discord",0,0,0,,,,,
3489,2023-02-05 19:10:33+00:00,VladicaV,@ylecun @yudapearl Thanks. A lot in front of me to learn. But highly appreciate your replies.,0,3,1,,,,,
3490,2023-02-05 19:08:50+00:00,benalsop,@ylecun Lion vs chihuahua. Let’s we who is smarter,1,2,0,,,,,
3491,2023-02-05 19:07:48+00:00,nisyron,@ylecun Define human-level. Is it a 2 years old human? A teenager? Something smart as Einstein? And what metrics are you considering? These statements are way too vague and aren't serious as you usually are.,0,0,0,,,,,
3492,2023-02-05 19:07:18+00:00,ac_eds_,"@ylecun What exactly is “common sense” and “understanding”?  

I don’t doubt there is much further to go towards AGI, but I’m surprised you are falling back on using vague, non well-defined notions to critique machine learning advances.",0,0,0,,,,,
3493,2023-02-05 19:06:29+00:00,amang1221,@ylecun @bradysimpson55 Then what is? Please explain,1,2,0,,,,,
3494,2023-02-05 19:05:39+00:00,Dantali84254624,"@ylecun @alrhemist Two things. You really think humans are all that different? Secondly, if it makes itself useful, if we can get LLMs that help us develop science, technology and medicine, does it really matter how they do it?",1,0,0,,,,,
3495,2023-02-05 19:05:25+00:00,LadoKhasia,"@ylecun that's true and that can be changed by creating entry points in AI for people from bio-sciences, not just mathematicians, computer scientists, el.engineers and physicists as it is now. -saying this based on any requirement I have ever seen for any position in AI.",0,1,0,,,,,
3496,2023-02-05 19:05:12+00:00,John73014818,"@ylecun My cat can’t write code as well as ChatGPT, is there something wrong with her ? https://t.co/0OYXtEoOJg",4,12,0,,,,,
3497,2023-02-05 19:04:10+00:00,adriandwalker,"@ylecun Agreed.  

However https://t.co/jGjXPAJ3ub may turn out to be a component of HLAI, and in the meantime it provides explainable question answering over databases.",0,0,0,,,,,
3498,2023-02-05 19:03:46+00:00,powerbottomdad1,@ylecun @alrhemist Is One in this case a Cat?,1,17,0,,,,,
3499,2023-02-05 19:03:29+00:00,jim_rutt,@ylecun More significant will be two year old human.,0,1,0,,,,,
3500,2023-02-05 19:03:24+00:00,yannx0130,"@ylecun can Cat or Dog answer questions about RLHF like #Chatgpt?  It's quite straitforward to incorporate accurate knowledge to LLM, like using knowledge graph to get more factual answers.   and BTW Human  as a much LLM spill out nonsense as well. https://t.co/doAkF6LWqL",0,0,0,,,,,
3501,2023-02-05 19:02:41+00:00,NeoBrogun,@ylecun @alrhemist Now that reminds me of the Chinese room argument,1,3,0,,,,,
3502,2023-02-05 19:02:37+00:00,pauloabelha,@ylecun I watched one of your older talks and you mentioned being inspired by Piaget. Are you still keeping him around in your mind as you think about big ideas still needed? I had a long conversation with  Aaron Sloman once and he felt there were insights from Piaget to be considered.,0,0,0,,,,,
3503,2023-02-05 19:02:21+00:00,j_u_le_s,@ylecun how about trying to reach worm level grace,0,0,0,,,,,
3504,2023-02-05 19:02:14+00:00,benalsop,@ylecun Cats are smarter than dogs so no need to bring dogs into this one,2,8,0,,,,,
3505,2023-02-05 19:02:04+00:00,VladicaV,"@ylecun I have only read the abstract of your paper. https://t.co/w0JMinC4Ok But it seems you are referring to self-supervised learning as the key to success, not a counterfactual approach, as suggested by @yudapearl. Are those two paradigms are mutually exclusive?",1,7,1,,,,,
3506,2023-02-05 19:00:25+00:00,functl0n,@ylecun @hughhowey My cat is a diabolical evil genius.,0,0,0,,,,,
3507,2023-02-05 19:00:04+00:00,MinuteMovies3,@ylecun pls tweet about something else,0,0,0,,,,,
3508,2023-02-05 19:00:04+00:00,LiangLU,"@ylecun I see another path: not to pursuit only high level AI, but to free human work/energy/time from boring work w/ AI, so human can create/invent more efficiently, oh, a higher level might be one of result from this path.",0,0,0,,,,,
3509,2023-02-05 18:59:51+00:00,alwayslearni,@ylecun Def get your point .. https://t.co/qQdSBONm72,0,2,0,,,,,
3510,2023-02-05 18:57:17+00:00,SiliconNoodle,@ylecun So... you're saying LLMs are an ON-ramp to intelligence. I'd agree - prediction *is* intelligence.,0,0,0,,,,,
3511,2023-02-05 18:57:12+00:00,larspensjo,"@ylecun Is it really an interesting question? Other than purely academic.

What is the use of having a human level AI?",0,0,0,,,,,
3512,2023-02-05 18:54:43+00:00,Si76781507,"@ylecun Can we use the analogy in downhill skiing, that LLM at the present is like early stage skier but speed-wise seem superior than half-plough learner(clai) and far from adept skier(hlai).",0,0,0,,,,,
3513,2023-02-05 18:54:41+00:00,vivek_thakur_81,@ylecun I think we aren't even at a fruit-fly level AI. Creating a self-adjusting world model that mimics artificial consciousness using energy levels less than or as good as biological brains will require certain new paradigms in deep learning.,0,8,0,,,,,
3514,2023-02-05 18:53:46+00:00,chordaiapp,@ylecun But are you able to build any benchmark to test common sense and hence demonstrating that cats have a better one than LLMs?,0,1,0,,,,,
3515,2023-02-05 18:53:46+00:00,paul97833782,"@ylecun Makes sense! I think your work really pushed us to understand that even tho chatGPT looks awesome, it’s far from being human level. Are you actually working on bringing human level AI? If yes when will it be ready? (Real question, not rethorical)",1,0,0,,,,,
3516,2023-02-05 18:53:14+00:00,AreaUnderCurve,@ylecun Do you think AI will need a physical body and real world interactions to acquire common sense?,0,0,0,,,,,
3517,2023-02-05 18:52:05+00:00,a_meta4,"@ylecun What if intelligence isn't measured on a single axis? To me, it is clear that LLMs are more intelligent than cats on some of these axis.",1,2,0,,,,,
3518,2023-02-05 18:52:04+00:00,yannx0130,"@ylecun Cat or Dog can't write python program, #Chatgpt can.",2,6,1,,,,,
3519,2023-02-05 18:51:28+00:00,hughhowey,"@ylecun If you want more humans, it's fairly easy. Pleasurable, even.

LLMs are useful and we are just starting to build them and learn how to use them.

Why tilt at this windmill?",1,9,0,,,,,
3520,2023-02-05 18:51:06+00:00,DrElectronX,@ylecun It is critical to keep this in mind as we look towards general solutions. The hippocampus and entorhinal cortex is an interesting machine  TEM…,0,0,0,,,,,
3521,2023-02-05 18:51:00+00:00,adawan919,"@ylecun That's assuming there's some ""intelligence hierarchy""---not sure if that's a good call. Diversity matters also when it comes to intelligence, skills, &amp; the assessment thereof. Traditional ""tales"" hv assumed animals are ""lesser"" beings... but that's when there was little science.",1,2,0,,,,,
3522,2023-02-05 18:50:45+00:00,Caleb_Speak,@ylecun I would say even a bee is smarter than an LLM in important ways,0,3,0,,,,,
3523,2023-02-05 18:49:46+00:00,kareem_carr,"@ylecun Current ML algorithms create models that rely heavily on associational statistics, which is a distorted view of reality.

We need algorithms that create models that are inherently causal, meaning their internal states all correspond to testable claims about the world.",3,54,3,,,,,
3524,2023-02-05 18:49:28+00:00,barbarikon,@ylecun Forget cats and dogs; I'd be happy to see a reasonable pigeon or frog.,0,0,0,,,,,
3525,2023-02-05 18:48:32+00:00,zussini,"@ylecun I comment with hope of feedback, there is always a chance to learn sth new, or verify some thoughts. It's like trying to make shortcut to wider range of knowledge :) maybe not always efficient, but helps me to  verify if it is worth more time to dive into new topic.",0,0,0,,,,,
3526,2023-02-05 18:46:47+00:00,poldolo,"@ylecun I see but at some point we’ll need some kind of quantitative metric for those comparisons, or some do already exist?",0,0,0,,,,,
3527,2023-02-05 18:46:05+00:00,DanielSamanez3,@ylecun The fundamental first step was probabilistic computing. From there everything is building up… is being generated.,0,0,0,,,,,
3528,2023-02-05 18:45:25+00:00,Kihbernetics,@ylecun C. Evans - The Mighty Micro - 1982: https://t.co/EBPjj7M5WR,1,0,0,,,,,
3529,2023-02-05 18:45:10+00:00,QuanSai,@ylecun Ha! I know your stand-up routine kills!,0,0,0,,,,,
3530,2023-02-05 18:44:58+00:00,Amine57240266,"@ylecun Perfect example. People love a good story, but like the Tesla autopilot story it will hit reality at sometime. It seems perfectly useful now for autocomplete, cleaning data tasks, not reliable enough for more complex tasks. Do you see other useful applications at the time being?",0,0,0,,,,,
3531,2023-02-05 18:44:54+00:00,bradysimpson55,@ylecun A house cat didn’t give me five suggestions for advertisements for my startup https://t.co/28sh5cqHsy Why are you dogging on LLMs so much? You look out of touch,3,26,1,,,,,
3532,2023-02-05 18:43:59+00:00,utleyCaidan,@ylecun Because a house cat does not see how much there food and cat litter cost 😂,0,0,0,,,,,
3533,2023-02-05 18:43:30+00:00,sethlamancusa,"@ylecun @yoavgo ""HLAI"" seems just as amorphous and anthropocentic as ""AGI"". Human-level cognition is a complex set of characteristics and capabilities and the fallacy is in implying a heirarchy of cognition with the word level. The focus needs to shift to capability within specific domains.",0,0,0,,,,,
3534,2023-02-05 18:43:19+00:00,seanmcbride,"@ylecun A godlike AI would be able to analyze all debates and disagreements on social media from a wide variety of perspectives. For instance, top

arguments?
authorities?
documents?
memes?
stats?
themes?
trends?
voices?
(etc.)

That is coming.",0,0,0,,,,,
3535,2023-02-05 18:41:52+00:00,MilkessaO,@ylecun But just because LLMs aren't intelligent doesn't mean we shouldn't invest and build world-class AI products on top of it. The best thing to do is to take LLM to the limit and simultaneously try to come up with a different thought process.,1,3,0,,,,,
3536,2023-02-05 18:41:25+00:00,HugoMe,@ylecun RLHF ?,3,0,0,,,,,
3537,2023-02-05 18:41:07+00:00,NioDiehard,@ylecun this be used to train the system along with its sentiment of the sentence.,0,0,0,,,,,
3538,2023-02-05 18:40:51+00:00,Parikshit_K_,"@ylecun @DavidKPiano But if it's more useful than a cat, hasn't it redeemed itself?",0,0,0,,,,,
3539,2023-02-05 18:40:23+00:00,__goldfinger,"@ylecun Somebody once said to me, she did not like cats because they plot to kill you. I don’t believe that but makes you think. Cats are apex predators. Even domestic cats are amazing. Can kill snakes too.",1,0,0,,,,,
3540,2023-02-05 18:39:33+00:00,PaulSch71108010,@ylecun There's a number of PhD thesis to unpack here.,0,0,0,,,,,
3541,2023-02-05 18:39:25+00:00,SeivMouhidine,@ylecun Do we really need to go through the Cat/Dog-level AIs? What Cat-level tasks are important to humans? Isn’t the Cat-level AI an off-ramp? Aren’t the LLM closer to human needs?,1,1,0,,,,,
3542,2023-02-05 18:39:18+00:00,utleyCaidan,@ylecun Isn't that what twitter is going for? A place where we can talk to the people most like us and hope they are not easily triggered?,0,0,0,,,,,
3543,2023-02-05 18:39:01+00:00,sean_vikoren,"@ylecun Agreed. Twitter can be used to construct networks that have very useful behaviors.

A ton of the hostility is just birds pecking at their own reflection.

Very easy to filter.",0,1,0,,,,,
3544,2023-02-05 18:38:39+00:00,iandanforth,@ylecun It's control of muscles in a 3D physics based environment,0,0,0,,,,,
3545,2023-02-05 18:38:29+00:00,__goldfinger,@ylecun We don’t need it. https://t.co/irRI18lGdN,0,0,0,,,,,
3546,2023-02-05 18:37:14+00:00,Zonalic,@ylecun https://t.co/AUUbjbZ26a,2,8,2,,,,,
3547,2023-02-05 18:36:08+00:00,sethlamancusa,@ylecun Wouldn't go as far as to say a cat has a better understanding of the world. LLMs are a form of sophisticated cognition. Even in the abscence of rationality this ought to be respected. We're tunnel visioning on HLAI to avoid thinking about the implications of what's already here.,2,4,0,,,,,
3548,2023-02-05 18:35:52+00:00,curiousspaceman,"@ylecun @cvill_win757 Reading about your hobbies has become a hobby for many of us. 🙂

Thank you for the great debates.",0,0,0,,,,,
3549,2023-02-05 18:35:18+00:00,FoldMani,@ylecun Man! Keep going! We're finally agreeing on some things!,0,0,0,,,,,
3550,2023-02-05 18:33:06+00:00,GaryMarcus,@ylecun @CriticalAI Fully 100% agree.,7,63,1,,,,,
3551,2023-02-05 18:33:04+00:00,zussini,"@ylecun Hmm, and they reach it with only hundreds of millions of neurons, not mentionning that they connect not to all but thousands of other neurons each...",2,0,0,,,,,
3552,2023-02-05 18:32:57+00:00,ATchangmena,@ylecun Have we  surpassed the mouse-Level AI ?,1,2,0,,,,,
3553,2023-02-05 18:32:00+00:00,ViraniAlim,@ylecun That's fair. But should we even be trying for HLAI right now? Is that the goal?,0,0,0,,,,,
3554,2023-02-05 18:31:49+00:00,A_Reichenbach_,@ylecun The intelligence a cat and dog have are the ability to interact in 3D space. I would not be surprised if the same AGI that can discover new cancer drugs and converse in all languages can’t pick up a coffee cup. Measures of intelligence are weird,3,5,0,,,,,
3555,2023-02-05 18:31:18+00:00,Abel_TorresM,"@ylecun This isn’t so much so. Cats can’t reason over a simple 2D puzzle and we don’t need cat’s advanced world understanding to solve those, just the right architecture",1,4,0,,,,,
3556,2023-02-05 18:29:49+00:00,indiequant,@ylecun Are any AI labs working on ChienGPT?,0,1,0,,,,,
3557,2023-02-05 18:29:03+00:00,curiousspaceman,@ylecun Do LLMs have critical reasoning ability ?,0,0,0,,,,,
3558,2023-02-05 18:28:40+00:00,untitled01ipynb,@ylecun Cat level LLMs are basically ChatGPT with no nsfw filter.,1,9,0,,,,,
3559,2023-02-05 18:28:40+00:00,mt0rm0,"@ylecun I like the way @fchollet describes it: what we do right now isn't Artificial Intelligence, but Cognitive Automation",1,39,2,,,,,
3560,2023-02-05 18:28:16+00:00,RoboticyouM,@ylecun Mmmm…CLAI and DLAI before HLAI 🤔,0,0,0,,,,,
3561,2023-02-05 18:28:13+00:00,alrhemist,"@ylecun I'm not sure what Supercat you've got that can write quality Python code when prompted, but that's some super Cat-gpt.",7,119,3,,,,,
3562,2023-02-05 18:27:56+00:00,lars516,@ylecun Great talk!,0,0,0,,,,,
3563,2023-02-05 18:26:58+00:00,punk6529,"@ylecun Once we hit cat, isn't human very close?",7,14,1,,,,,
3564,2023-02-05 17:59:14+00:00,YunfeiMaPhD,@ylecun I describe ChatGPT as a AGI query system for human intelligence. It is not aimed for super logic thinking,0,0,0,,,,,
3565,2023-02-05 17:39:16+00:00,twankeg,@ylecun @andrewgwils Before Wagner,0,0,0,,,,,
3566,2023-02-05 17:29:22+00:00,MehmetKaplan76,"@ylecun If it is assumed that consciousness emerge from physical reality, then brain should obey to the physical rules and must have a kind of “representational schema”. And AGI to employ representational schemas should also be OK. There is nothing wrong with that. 
(1/4)",1,0,0,,,,,
3567,2023-02-05 17:28:03+00:00,killerstorm,"@ylecun Gato is an autoregressive model which can, among other things, do tasks which (likely) require planning:
https://t.co/zyuxvFGo49
So ""AR models can't plan"" seems to be wrong.",0,0,0,,,,,
3568,2023-02-05 17:13:17+00:00,GoProAI,"@ylecun However, “intelligence” itself is just an emergent trait that is not fundamental. It’s just the ability to predict the next move. Higher intelligence builds more sophisticated internal models to make more cunning and longer timeframe predictions. That’s all there is.",0,1,1,,,,,
3569,2023-02-05 17:08:20+00:00,ASteckley,"@ylecun It's great to hear you clarify your perspective on this. You have not really said otherwise previously, but it did not always come across that way.",0,0,0,,,,,
3570,2023-02-05 17:01:38+00:00,i_am_olo,@ylecun And will be part of the solution going forward. They might just not be needed someday. But for now a useful scaffolding for training.,0,0,0,,,,,
3571,2023-02-05 16:53:54+00:00,menomnon,"@ylecun An offramp that leads to some pretty interesting places from what I can tell.  It's not like there's just one highway out there, right?",0,0,0,,,,,
3572,2023-02-05 16:52:47+00:00,compthink,"@ylecun oh no, I think I agree about this. May be stating it a bit strong, but at a fundamental level yes. They are essentially overfitting to a subtask of language and cognition. There are ways to hack on truth checking but it isn't wired in from the start.",0,0,0,,,,,
3573,2023-02-05 16:50:51+00:00,DrElectronX,"@ylecun So in summary, technology will continue to evolve. 🧐",0,0,0,,,,,
3574,2023-02-05 16:41:07+00:00,leeparayno,"@ylecun Like everyone, future ML and AI engineers will be standing on the shoulders of giants.  IMO, it’s all on the road, highway, and on-ramp, off-ramp and side street. (See nanoGPT and other work)",0,0,0,,,,,
3575,2023-02-05 16:38:39+00:00,tanmay7270_,@ylecun @yoavgo remember the time you tried make “differentiable programming” a thing? I was fully onboard but it never stuck lol,0,1,0,,,,,
3576,2023-02-05 16:24:39+00:00,dannyaroslavski,@ylecun @hughhowey You could probably use them to spell check your essay ;),0,0,0,,,,,
3577,2023-02-05 16:00:40+00:00,BleahBleah12,@ylecun But what about pure mathematics?,0,0,0,,,,,
3578,2023-02-05 15:53:31+00:00,scottastevenson,"@ylecun Not many humans engage with the world through pure logical reasoning. When they do we call it the autism spectrum. The vast majority of people reason socially, like an LLM. Therefore there is a lot of utility in this kind of thinking.",0,3,0,,,,,
3579,2023-02-05 15:42:46+00:00,rsankarx,"@ylecun When we talk about AGI, we mistake it to start with ""human intelligence"". 

I think this is a huge limitation &amp; hence we keep trying to map models that will match all the intelligence that humans have.",1,0,0,,,,,
3580,2023-02-05 15:42:14+00:00,LudwigBoltzman,@ylecun So this is a high level blueprint for AGI(i.e. atleast animal level),0,0,0,,,,,
3581,2023-02-05 15:42:13+00:00,Laeeth,@ylecun @readwise save thread,1,0,0,,,,,
3582,2023-02-05 15:34:33+00:00,cvill_win757,"@ylecun Dude, you are brilliant... chill out! You made your point... please go back to your lab and build what you are talking about... please!",1,0,0,,,,,
3583,2023-02-05 15:33:59+00:00,entangledQbit,"@ylecun I wager my cup of morning coffee that knowledge is, ultimately and at its most fundamentally basic level, linguistic in nature. This of course includes any spatio-temporal pattern. Period.",0,0,0,,,,,
3584,2023-02-05 15:27:58+00:00,BaghliNacym,"@ylecun “Logic learning machine (LLM) is a machine learning method based on the generation of intelligible rules.“ … just wanted to share this, for novices like me :)",0,0,0,,,,,
3585,2023-02-05 15:27:47+00:00,KodeCreer,@ylecun Also even the Droids in Starwars are only having their AI to be programmed for certain things because the lore of the universe had droid uprisings when stuff was generally intelligent. They also had their memories wiped often before they have a chance to develop a personality.,0,0,0,,,,,
3586,2023-02-05 15:25:25+00:00,KodeCreer,@ylecun What about Reinforcement learning? Also some LLM use Reinforcement learning to produce more realistic and variable results.,0,0,0,,,,,
3587,2023-02-05 15:24:53+00:00,NcsNgo,@ylecun I want to know more about LLM,0,0,0,,,,,
3588,2023-02-05 14:50:27+00:00,alan__xiao,@ylecun Predict words and produce coherent responses does not equal to knowledge and intelligence-- Got it. What's your solution?,0,0,0,,,,,
3589,2023-02-05 14:35:49+00:00,nabil_gishkori,@ylecun @yoavgo I'm up for it as long as we're pronouncing it like jai alai.,0,1,0,,,,,
3590,2023-02-05 14:30:33+00:00,TheRandomMtrix,@ylecun Highway 61,0,0,0,,,,,
3591,2023-02-05 14:29:48+00:00,bimrian,@ylecun https://t.co/XpbbRkOhPV,0,0,0,,,,,
3592,2023-02-05 14:25:25+00:00,_ash_ran,@ylecun @yoavgo Sure. What do you have to say about this https://t.co/gdRmVwoKwv,0,0,0,,,,,
3593,2023-02-05 14:16:33+00:00,GaryMarcus,"@ylecun @yoavgo HL (human level) AI &amp; AGI are two different terms that partly overlap. We don’t want machines to inherent the worst of human intelligence (confirmation bias, lousy memory, poor arithmetic, etc) but we do want them to have a flexibility &amp; adaptivity that thus far our machines lack",14,51,7,,,,,
3594,2023-02-05 14:16:04+00:00,WallpaperKeith,@ylecun This sounds very like Goal Oriented Action Planning (https://t.co/gFcGsOGzmG) where the subactions (that you string together to build a plan) are learned rather than defined by the programmer.,0,1,0,,,,,
3595,2023-02-05 14:11:48+00:00,zussini,"@ylecun I wonder what happened on q1 and q4 2016, when there were first two spikes",0,0,0,,,,,
